,name,position,primary_color,secondary_color,badge_url,avatar_url,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,dispossessed,totalContest,wonContest,shotOffTarget,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,totalTackle,errorLeadToAShot,ownGoals,wasFouled,fouls,totalOffside,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,totalOffside,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,keyPass,expectedAssists,groundWon
15,Andrezinho,D,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/869432/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Jose Ricardo Batista Cerqueira,D,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1412605/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Lucas Marreta,D,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1612382/image,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,6.5,0.0,0.0,0.0,0.0,2.0
18,Edgar Serafim dos Santos Neto,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1546444/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Renatinho,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1105927/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Rhuan Américo da Silva,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1546442/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Somália,M,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/158081/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Ronald Barbosa Raposo,F,#ffffff,#E20019,https://api.sofascore.com/api/v1/team/1993/image,https://api.sofascore.com/api/v1/player/1590523/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Vitor Eudes,G,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/927666/image,22.0,21.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,25.0,6.8,0.0,0.0,0.0,0.0,1.0
1,Lucas Justen,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1521960/image,31.0,26.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,42.0,6.8,11.0,0.0,0.0,0.0,5.0
2,Luan Freitas,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/986064/image,46.0,42.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,59.0,7.9,4.0,0.86,0.0,0.0,3.0
3,Antônio Carlos,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/242209/image,78.0,71.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,105.0,7.4,15.0,0.0,0.0,0.0,2.0
4,Rafael Monteiro Reis,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1485293/image,30.0,25.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,12.0,7.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,43.0,6.8,6.0,0.0,2.0,0.04,6.0
5,João Neto,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1110033/image,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,11.0,1.0,0.0,6.0,4.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,90.0,39.0,7.8,8.0,0.4,1.0,0.0,9.0
6,Felipe Andrade,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1586575/image,46.0,39.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,54.0,6.9,8.0,0.0,2.0,0.18,2.0
7,Gabriel Pires,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/178407/image,49.0,39.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,16.0,5.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,65.0,7.0,12.0,0.22,0.0,0.0,4.0
8,Isaac,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1464519/image,28.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,3.0,0.0,6.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,57.0,7.5,5.0,0.18,0.0,0.0,15.0
9,Arthur Wenderroscky,F,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1382913/image,16.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,23.0,6.7,3.0,0.15,0.0,0.0,1.0
10,Lelê,F,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1173457/image,6.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,9.0,6.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,19.0,7.9,5.0,0.14,2.0,0.0,5.0
11,Renato Augusto,F,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/34152/image,26.0,22.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,33.0,6.9,4.0,0.01,1.0,0.86,2.0
12,Marcos Pedro,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1106147/image,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,6.7,3.0,0.0,0.0,0.0,0.0
13,Gustavo Apis,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1106778/image,13.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,6.6,1.0,0.0,0.0,0.0,1.0
14,Alexandre Jesus,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1016865/image,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,7.5,1.0,0.0,2.0,0.39,4.0
15,Kauã Elias,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1482841/image,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,4.0,0.0,0.0,0.0,1.0
16,Gustavo Ramalho,G,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1106144/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Davi,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1106777/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Kayky Almeida,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1464528/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Jhonny,D,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1185449/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Wallace,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1017033/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Gustavo Dohmann,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1485275/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Edinho,M,#A1002C,#006A3D,https://api.sofascore.com/api/v1/team/1961/image,https://api.sofascore.com/api/v1/player/1111124/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Fabricio,G,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/883917/image,18.0,16.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,90.0,20.0,6.3,3.0,0.0,0.0,0.0,0.0
1,Cayo Tenório,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1016072/image,44.0,33.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,15.0,12.0,5.0,1.0,10.0,8.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,76.0,6.3,15.0,0.07,0.0,0.0,12.0
2,Gabriel,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/975380/image,40.0,39.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,90.0,45.0,6.0,3.0,0.44,0.0,0.0,3.0
3,Sergio Raphael dos Anjos,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/552190/image,56.0,46.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,61.0,6.2,5.0,0.0,0.0,0.0,2.0
4,Italo,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/975423/image,39.0,30.0,5.0,2.0,0.0,4.0,0.0,2.0,0.0,10.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,49.0,6.8,11.0,0.0,1.0,0.44,5.0
5,Índio,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/975421/image,30.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,38.0,6.3,3.0,0.04,0.0,0.0,6.0
6,Alexandre Junio Santos da Silva,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1641045/image,15.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,11.0,1.0,1.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,33.0,6.7,7.0,0.02,0.0,0.0,11.0
7,Ronald,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1018067/image,43.0,31.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,17.0,4.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,56.0,6.3,16.0,0.18,1.0,0.0,3.0
8,Albert,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1019269/image,26.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,34.0,6.8,6.0,0.0,0.0,0.0,4.0
9,Bill,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/980202/image,38.0,28.0,5.0,2.0,0.0,4.0,2.0,0.0,0.0,12.0,6.0,1.0,0.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,90.0,49.0,6.4,10.0,0.0,1.0,0.02,6.0
10,Emerson Carioca,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/870882/image,20.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,29.0,6.7,7.0,0.0,0.0,0.0,6.0
11,Lucas Campos,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/889086/image,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,32.0,13.0,6.6,3.0,0.0,0.0,0.0,3.0
12,Joao Victor,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1499919/image,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,6.7,0.0,0.0,0.0,0.0,2.0
13,Marllon Moreira Batista,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1641047/image,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,6.5,2.0,0.0,0.0,0.0,0.0
14,Sidney Pages,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/555612/image,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,6.8,2.0,0.0,0.0,0.0,3.0
15,Maicon Araújo dos Santos,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1641044/image,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,6.3,0.0,0.0,0.0,0.0,0.0
16,Caio Borges,G,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1018649/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Matheus Alves Soares,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1464532/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Yan Silva,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/868039/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Fernando César Alves da Conceição,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1588096/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Ezequiel,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1023501/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Ewerton do Amaral,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1106792/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lucas Cruz Siqueira da Silva,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1588099/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Anderson Max,G,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/866905/image,11.0,11.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,90.0,12.0,7.2,1.0,0.0,0.0,0.0,0.0
1,Matheus da Silva Barbosa,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1609625/image,23.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,90.0,33.0,6.9,10.0,0.04,0.0,0.0,3.0
2,Igor,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/904330/image,34.0,34.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,41.0,6.6,5.0,0.0,0.0,0.0,3.0
3,João Victor de Sousa Cabral,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/1640593/image,37.0,32.0,3.0,2.0,0.0,0.0,0.0,2.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,45.0,6.8,7.0,0.0,1.0,0.18,0.0
4,Acacio,D,#05376C,#F48221,https://api.sofascore.com/api/v1/team/85341/image,https://api.sofascore.com/api/v1/player/583828/image,28.0,20.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,33.0,7.1,10.0,0.0,0.0,0.0,0.0
