,name,position,primary_color,secondary_color,badge_url,avatar_url,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,totalCross,accurateCross,aerialLost,aerialWon,duelLost,duelWon,challengeLost,dispossessed,totalContest,wonContest,shotOffTarget,onTargetScoringAttempt,goals,totalClearance,outfielderBlock,interceptionWon,totalTackle,errorLeadToAShot,ownGoals,wasFouled,fouls,totalOffside,goodHighClaim,saves,totalKeeperSweeper,accurateKeeperSweeper,totalOffside,minutesPlayed,touches,rating,possessionLostCtrl,expectedGoals,keyPass,expectedAssists,groundWon
2,Gabriel,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/975380/image,38.0,30.0,8.0,6.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,51.0,6.7,10.0,0.0,0.0,0.0,2.0
3,Sergio Raphael dos Anjos,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/552190/image,23.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,32.0,6.8,8.0,0.0,0.0,0.0,1.0
4,Italo,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/975423/image,15.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,21.0,6.1,10.0,0.0,0.0,0.0,2.0
5,Joao Victor,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1499919/image,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,10.0,6.7,2.0,0.0,1.0,0.16,1.0
6,Albert,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1019269/image,21.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,32.0,6.9,8.0,0.0,0.0,0.0,6.0
7,Ronald,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1018067/image,10.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,17.0,5.9,4.0,0.1,0.0,0.0,1.0
8,Bill,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/980202/image,13.0,11.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,0.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,28.0,7.0,5.0,0.24,0.0,0.0,3.0
9,Yago,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1518961/image,16.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,5.0,1.0,1.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,37.0,6.9,6.0,0.08,2.0,0.05,5.0
10,Carlinhos,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/852534/image,7.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,13.0,5.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,18.0,7.4,7.0,0.14,2.0,0.03,3.0
11,Índio,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/975421/image,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,6.4,3.0,0.04,0.0,0.0,4.0
12,Alexandre Junio Santos da Silva,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1641045/image,15.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,7.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,29.0,6.8,5.0,0.07,2.0,0.06,7.0
13,Lucas Campos,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/889086/image,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,12.0,6.5,6.0,0.0,0.0,0.0,6.0
14,Emerson Carioca,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/870882/image,11.0,9.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,6.8,5.0,0.01,0.0,0.0,0.0
15,Sidney Pages,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/555612/image,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,6.5,0.0,0.0,0.0,0.0,0.0
16,Caio Borges,G,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1018649/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Matheus Miranda,G,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/931528/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Yan Silva,D,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/868039/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Fernando César Alves da Conceição,M,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1588096/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Maicon Araújo dos Santos,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1641044/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Ezequiel,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1023501/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lucas Cruz Siqueira da Silva,F,#F28000,#23211C,https://api.sofascore.com/api/v1/team/6981/image,https://api.sofascore.com/api/v1/player/1588099/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Halls,G,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1020235/image,23.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,90.0,27.0,6.4,1.0,0.0,0.0,0.0,0.0
1,Miranda,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/926868/image,43.0,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,63.0,6.1,6.0,0.01,0.0,0.0,4.0
2,Manuel Capasso,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/940611/image,72.0,66.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,83.0,6.1,5.0,0.07,0.0,0.0,3.0
3,Zé Vitor,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1174625/image,78.0,75.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,92.0,6.6,6.0,0.0,0.0,0.0,0.0
4,Leandrinho,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1589416/image,46.0,41.0,1.0,1.0,0.0,9.0,7.0,2.0,1.0,10.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,57.0,6.7,6.0,0.0,3.0,0.29,4.0
5,Matheus Carvalho,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1391962/image,49.0,42.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,11.0,14.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,72.0,7.1,9.0,0.07,0.0,0.0,12.0
6,Cauan Lucas Barros da Luz,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1589418/image,27.0,24.0,1.0,1.0,0.0,2.0,1.0,6.0,3.0,19.0,11.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,50.0,7.3,12.0,0.8,1.0,0.01,8.0
7,Rodrigo,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1105849/image,31.0,28.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,12.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,38.0,6.4,3.0,0.0,1.0,0.06,3.0
8,Luca Orellano,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/965764/image,43.0,35.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,13.0,10.0,0.0,1.0,6.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,8.6,10.0,0.15,4.0,0.38,9.0
9,Patrick De Lucca,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/979868/image,48.0,43.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,57.0,7.2,6.0,0.0,4.0,0.2,3.0
10,Cauã Paixão,F,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1463541/image,19.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,12.0,0.0,1.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,39.0,7.5,14.0,0.35,0.0,0.0,11.0
11,Paulinho Paula,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/879902/image,27.0,25.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,32.0,6.8,1.0,0.0,1.0,0.07,1.0
12,Victor Araujo  de Alencar Oliveira,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1589422/image,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,6.7,0.0,0.07,0.0,0.0,0.0
13,Felipe Estrella Galeazzi,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/976389/image,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,7.4,1.0,0.14,1.0,0.07,5.0
14,Phillipe Gabriel,G,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1482343/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,João Pedro Lecce de Souza,G,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1634147/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Lyncon,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1463561/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Roger,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1464965/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Igor Toledo,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1634145/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Luiz Gustavo,D,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1634148/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,João Pedro Murilo de Paula Morais,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1589413/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Lukas Rocha Zuccarello,M,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1634149/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Léo Jacó,F,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1974/image,https://api.sofascore.com/api/v1/player/1462709/image,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Diogo,G,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1113551/image,16.0,9.0,11.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,90.0,19.0,5.8,9.0,0.0,0.0,0.0,0.0
1,Yago,D,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/869533/image,22.0,18.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,31.0,5.9,4.0,0.0,1.0,0.03,3.0
2,Pablo Ricardo,D,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1016991/image,22.0,22.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,24.0,6.4,3.0,0.0,0.0,0.0,0.0
3,Eduardo Thuram,D,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1108015/image,14.0,10.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,17.0,6.0,3.0,0.0,0.0,0.0,1.0
4,Paulo Vitor,D,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1015926/image,21.0,17.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,16.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,23.0,5.7,6.0,0.0,0.0,0.0,6.0
5,Eduardo Rosado,M,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1097154/image,12.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,17.0,5.9,5.0,0.0,0.0,0.0,0.0
6,Davi Santos,M,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1641050/image,10.0,7.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,8.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,22.0,6.7,3.0,0.04,0.0,0.0,6.0
7,Marcelo,M,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/867872/image,19.0,15.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,12.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,33.0,6.6,9.0,1.6,0.0,0.0,2.0
8,Alexandre Souza Domingues,M,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1641049/image,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,21.0,6.8,4.0,0.0,1.0,0.0,7.0
9,Hugo Cabral,M,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/331407/image,9.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0,6.0,0.0,0.0,9.0,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,90.0,26.0,7.0,6.0,0.15,2.0,0.03,6.0
10,Maswel Ananias Silva,F,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1642625/image,7.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,12.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,22.0,6.9,11.0,0.85,0.0,0.0,3.0
11,Gustavo Tonoli,M,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/975404/image,9.0,6.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,15.0,6.4,5.0,0.0,0.0,0.0,4.0
12,Rodrigo Dantas,M,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/587388/image,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,6.5,4.0,0.0,0.0,0.0,1.0
13,Gabriel Agú,M,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1173053/image,9.0,8.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,20.0,7.1,1.0,0.03,0.0,0.0,5.0
14,Roberto da Silva de Carvalho,D,#00479C,#FFC415,https://api.sofascore.com/api/v1/team/257632/image,https://api.sofascore.com/api/v1/player/1641052/image,7.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.0,6.4,4.0,0.0,0.0,0.0,1.0
