,id,player_name,team_name,primary_color,secondary_color,badge_url,rating,goals,goalsAssistsSum,accuratePasses,inaccuratePasses,totalPasses,accuratePassesPercentage,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,shotsOffTarget,aerialDuelsWon,aerialDuelsWonPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,shotFromSetPiece,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToShot,wasFouled,fouls,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,crossesNotClaimed,matchesStarted,penaltyConversion,totalCross,duelLost,aerialLost,attemptPenaltyMiss,totalLongBalls,goalsConceded,scoringFrequency,yellowRedCards,substitutionsIn,substitutionsOut,goalKicks,ballRecovery,appearances
0,143593,Marçal,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.925,0.0,0.0,66.0,17.0,83.0,79.52,9.0,3.0,3.0,100.0,9.0,0.0,0.0,0.0,4.0,33.33,0.0,0.0,0.0,2.0,50.0,9.0,34.62,159.0,0.0,0.0,0.0,0.0,7.0,53.85,1.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,17.0,2.0,0.0,13.0,0.0,159.0,0.0,1.0,2.0,0.0,17.0,4.0
0,76507,Eduardo,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.8875,1.0,1.0,168.0,32.0,200.0,84.0,29.0,6.0,10.0,62.5,17.0,1.0,0.0,0.0,1.0,20.0,7.0,1.0,6.0,6.0,35.29,39.0,38.61,594.0,14.29,1.0,1.0,3.0,7.0,36.84,3.0,2.0,15.0,13.0,10.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,100.0,5.0,62.0,11.0,0.0,19.0,0.0,594.0,0.0,3.0,3.0,0.0,31.0,8.0
0,1463909,Newton,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.86,0.0,0.0,111.0,19.0,130.0,85.38,13.0,1.0,4.0,66.67,16.0,1.0,0.0,0.0,1.0,16.67,0.0,0.0,0.0,7.0,70.0,20.0,48.78,291.0,0.0,0.0,0.0,0.0,6.0,60.0,3.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,21.0,3.0,0.0,10.0,0.0,291.0,0.0,0.0,4.0,0.0,26.0,6.0
0,1035995,Luiz Henrique,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.85,0.0,0.0,14.0,1.0,15.0,93.33,2.0,0.0,5.0,71.43,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,57.14,15.0,45.45,137.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,3.0,0.0,1.0,0.0,137.0,0.0,1.0,1.0,0.0,9.0,2.0
0,840103,John Victor,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.8,0.0,0.0,20.0,1.0,21.0,95.24,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,5.0,83.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,137.0,0.0,1.0,0.0,15.0,4.0,2.0
0,1009787,Jacob Montes,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.65,0.0,0.0,34.0,3.0,37.0,91.89,6.0,1.0,1.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,28.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,2.0,0.0,1.0,0.0,123.0,0.0,2.0,0.0,0.0,5.0,2.0
0,799634,Victor Sá,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.65,0.0,0.0,89.0,19.0,108.0,82.41,1.0,5.0,8.0,57.14,16.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,66.67,27.0,35.53,422.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,49.0,2.0,0.0,2.0,0.0,422.0,0.0,4.0,2.0,0.0,22.0,7.0
0,1462989,Janderson,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.62,0.0,0.0,32.0,8.0,40.0,80.0,5.0,3.0,6.0,66.67,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,23.08,16.0,27.12,199.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,43.0,10.0,0.0,2.0,0.0,199.0,1.0,2.0,3.0,0.0,3.0,5.0
0,1175321,Raí,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.6,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.14,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,2.0,0.0,1.0,2.0
0,1047683,Matheus Nascimento,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.5666666666667,0.0,1.0,15.0,5.0,20.0,75.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,20.0,4.0,19.05,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,112.0,0.0,0.0,3.0,0.0,2.0,3.0
0,1105974,Emerson Lima,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1099163,Mateo Ponte,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.45,0.0,0.0,36.0,12.0,48.0,75.0,4.0,2.0,2.0,28.57,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.86,12.0,34.29,215.0,0.0,0.0,0.0,0.0,1.0,33.33,4.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,23.0,4.0,0.0,3.0,0.0,215.0,0.0,0.0,0.0,0.0,15.0,2.0
0,1101437,Kayque,Botafogo,#000000,#ffffff,https://api.sofascore.com/api/v1/team/1958/image,6.4,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,40.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,1.0,0.0,2.0,1.0
0,1610100,Leandro Matheus,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,7.3333333333333,0.0,0.0,90.0,25.0,115.0,78.26,5.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,7.0,87.5,631.0,0.0,0.0,0.0,0.0,33.0,60.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,55.0,9.0,631.0,0.0,0.0,0.0,62.0,23.0,6.0
0,867872,Marcelo,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,7.2714285714286,2.0,2.0,187.0,39.0,226.0,82.74,36.0,15.0,12.0,70.59,20.0,0.0,0.0,0.0,3.0,23.08,11.0,4.0,7.0,10.0,55.56,51.0,39.84,738.0,18.18,1.0,0.0,1.0,7.0,50.0,7.0,6.0,18.0,12.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,77.0,8.0,1.0,14.0,0.0,369.0,0.0,0.0,0.0,0.0,46.0,7.0
0,251241,Rafael Pernão,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.86,0.0,2.0,77.0,13.0,90.0,85.56,4.0,4.0,4.0,66.67,6.0,0.0,0.0,0.0,1.0,50.0,4.0,0.0,4.0,2.0,22.22,17.0,30.36,298.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,0.0,6.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,39.0,7.0,0.0,5.0,0.0,298.0,0.0,1.0,3.0,0.0,12.0,5.0
0,331407,Hugo Cabral,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.82,1.0,1.0,39.0,15.0,54.0,72.22,2.0,4.0,17.0,70.83,6.0,0.0,0.0,0.0,1.0,20.0,7.0,3.0,4.0,0.0,0.0,24.0,40.68,389.0,14.29,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,35.0,3.0,0.0,4.0,0.0,389.0,0.0,1.0,1.0,0.0,6.0,5.0
0,1641050,Davi Santos,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.8,0.0,0.0,64.0,24.0,88.0,72.73,8.0,4.0,19.0,76.0,8.0,1.0,0.0,0.0,6.0,35.29,10.0,2.0,8.0,4.0,36.36,41.0,41.41,390.0,0.0,0.0,0.0,2.0,4.0,80.0,4.0,3.0,11.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,58.0,7.0,0.0,5.0,0.0,390.0,0.0,3.0,2.0,0.0,14.0,6.0
0,1641053,Gustavo Barbosa da Rocha,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.8,0.0,0.0,185.0,30.0,215.0,86.05,10.0,0.0,1.0,100.0,32.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,64.29,37.0,50.68,631.0,0.0,0.0,0.0,0.0,17.0,65.38,27.0,4.0,4.0,6.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,36.0,10.0,0.0,26.0,0.0,631.0,0.0,0.0,0.0,0.0,47.0,6.0
0,243467,Elias,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.7666666666667,0.0,0.0,31.0,5.0,36.0,86.11,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,33.33,16.0,37.21,200.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,14.0,0.0,1.0,0.0,200.0,0.0,2.0,1.0,0.0,4.0,3.0
0,1641049,Alexandre Souza Domingues,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.75,0.0,0.0,59.0,13.0,72.0,81.94,9.0,3.0,6.0,85.71,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,25.0,43.1,322.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,12.0,11.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,33.0,1.0,0.0,4.0,0.0,322.0,0.0,3.0,0.0,0.0,22.0,4.0
0,1642625,Maswel Ananias Silva,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.7375,2.0,2.0,53.0,28.0,81.0,65.43,0.0,0.0,20.0,58.82,3.0,0.0,0.0,0.0,5.0,27.78,11.0,6.0,5.0,1.0,6.67,36.0,32.14,582.0,18.18,0.0,0.0,1.0,2.0,40.0,2.0,1.0,10.0,8.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,76.0,14.0,0.0,5.0,0.0,291.0,0.0,3.0,3.0,0.0,12.0,8.0
0,1173053,Gabriel Agú,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.7,1.0,1.0,119.0,17.0,136.0,87.5,12.0,1.0,10.0,76.92,7.0,0.0,0.0,0.0,2.0,40.0,6.0,2.0,4.0,1.0,8.33,33.0,44.0,352.0,16.67,0.0,0.0,0.0,3.0,42.86,4.0,3.0,10.0,5.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,42.0,11.0,0.0,7.0,0.0,352.0,0.0,3.0,3.0,0.0,25.0,6.0
0,868015,Abner,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.68,0.0,0.0,48.0,15.0,63.0,76.19,5.0,1.0,13.0,54.17,4.0,1.0,0.0,0.0,1.0,25.0,5.0,1.0,4.0,1.0,8.33,34.0,35.79,327.0,0.0,0.0,0.0,0.0,2.0,66.67,0.0,0.0,11.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,61.0,11.0,0.0,3.0,0.0,327.0,0.0,1.0,2.0,0.0,9.0,5.0
0,1105312,Elenilson,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.6666666666667,0.0,0.0,42.0,7.0,49.0,85.71,2.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,33.33,3.0,18.75,171.0,0.0,0.0,0.0,0.0,8.0,88.89,10.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,2.0,0.0,9.0,0.0,171.0,0.0,1.0,1.0,0.0,10.0,3.0
0,981383,Guilherme,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.6166666666667,0.0,0.0,50.0,19.0,69.0,72.46,5.0,2.0,15.0,68.18,9.0,1.0,0.0,0.0,2.0,25.0,2.0,0.0,2.0,4.0,33.33,36.0,39.56,308.0,0.0,0.0,0.0,0.0,3.0,100.0,5.0,1.0,8.0,9.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,55.0,8.0,0.0,3.0,0.0,308.0,0.0,1.0,4.0,0.0,29.0,6.0
0,540232,Rafael Costa,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.6,0.0,0.0,5.0,1.0,6.0,83.33,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,27.27,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,53.0,0.0,1.0,0.0,0.0,1.0,1.0
0,1016991,Pablo Ricardo,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.6,0.0,0.0,47.0,2.0,49.0,95.92,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,57.14,5.0,31.25,214.0,0.0,0.0,0.0,0.0,4.0,66.67,5.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,3.0,0.0,6.0,0.0,214.0,0.0,0.0,0.0,0.0,9.0,2.0
0,987587,Eduardo Rosado,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.5875,0.0,0.0,110.0,17.0,127.0,86.61,17.0,0.0,5.0,100.0,23.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,57.14,20.0,35.09,444.0,0.0,0.0,0.0,0.0,14.0,73.68,5.0,6.0,3.0,12.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,37.0,3.0,0.0,19.0,0.0,444.0,0.0,6.0,2.0,0.0,26.0,8.0
0,1108015,Eduardo Thuram,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.5714285714286,0.0,0.0,164.0,34.0,198.0,82.83,9.0,0.0,1.0,100.0,27.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,16.0,64.0,29.0,42.03,671.0,0.0,0.0,0.0,0.0,14.0,53.85,24.0,2.0,4.0,6.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,40.0,9.0,0.0,26.0,0.0,671.0,1.0,0.0,1.0,0.0,47.0,7.0
0,975404,Gustavo Tonoli,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.56,0.0,0.0,31.0,9.0,40.0,77.5,7.0,2.0,2.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,26.67,13.0,30.23,234.0,0.0,0.0,0.0,1.0,3.0,50.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,30.0,11.0,0.0,6.0,0.0,234.0,0.0,1.0,4.0,0.0,7.0,5.0
0,587388,Rodrigo Dantas,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.5285714285714,0.0,0.0,185.0,28.0,213.0,86.85,21.0,0.0,2.0,66.67,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,100.0,15.0,31.25,553.0,0.0,0.0,0.0,0.0,14.0,66.67,8.0,6.0,8.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,33.0,0.0,0.0,21.0,0.0,553.0,0.0,0.0,3.0,0.0,39.0,7.0
0,1015926,Paulo Vitor,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.5285714285714,0.0,0.0,173.0,31.0,204.0,84.8,17.0,2.0,7.0,63.64,16.0,2.0,0.0,0.0,2.0,15.38,3.0,0.0,3.0,6.0,60.0,37.0,36.27,576.0,0.0,0.0,0.0,1.0,22.0,75.86,6.0,4.0,9.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,13.0,65.0,4.0,0.0,29.0,0.0,576.0,0.0,3.0,1.0,0.0,40.0,7.0
0,869531,Lucas,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.52,0.0,0.0,79.0,21.0,100.0,79.0,8.0,2.0,4.0,44.44,10.0,0.0,0.0,0.0,4.0,40.0,1.0,0.0,1.0,0.0,0.0,16.0,32.65,316.0,0.0,0.0,0.0,1.0,5.0,100.0,6.0,1.0,1.0,4.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,33.0,4.0,0.0,5.0,0.0,316.0,0.0,2.0,2.0,0.0,24.0,5.0
0,1645908,Octávio,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.45,0.0,0.0,8.0,5.0,13.0,61.54,0.0,0.0,3.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,33.33,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,98.0,0.0,1.0,1.0,0.0,3.0,2.0
0,1641052,Roberto da Silva de Carvalho,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.4333333333333,0.0,0.0,72.0,15.0,87.0,82.76,7.0,2.0,5.0,71.43,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.86,25.0,44.64,270.0,0.0,0.0,0.0,0.0,2.0,66.67,5.0,3.0,6.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,31.0,4.0,0.0,3.0,0.0,270.0,0.0,2.0,4.0,0.0,21.0,6.0
0,869533,Yago,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.4,0.0,0.0,95.0,20.0,115.0,82.61,7.0,1.0,7.0,50.0,15.0,0.0,0.0,0.0,1.0,14.29,3.0,0.0,3.0,3.0,50.0,14.0,28.57,283.0,0.0,0.0,0.0,0.0,6.0,54.55,7.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,35.0,3.0,0.0,11.0,0.0,283.0,0.0,4.0,0.0,0.0,26.0,4.0
0,1113551,Diogo,Sampaio Corrêa-RJ,#52b030,#52b030,https://api.sofascore.com/api/v1/team/257632/image,6.05,0.0,0.0,21.0,10.0,31.0,67.74,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,66.67,214.0,0.0,0.0,0.0,0.0,5.0,33.33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,15.0,5.0,214.0,0.0,0.0,0.0,21.0,8.0,2.0
